"","x"
"255",13.0321516493061
"256",13.9687328969652
"257",13.4840634774618
"258",14.0213034412464
"259",13.0312058834111
"260",13.1733751439686
"261",12.7762555375798
"262",12.8382960932358
"263",12.6562211154256
"264",12.7681371715431
"265",13.2624004965384
"266",12.9260689789521
"267",14.5103490840115
"268",13.5340183287272
"269",12.7951304449386
"270",13.9976230811539
"271",13.0091827194199
"272",13.1405370736342
"273",12.4473597541599
"274",13.5425623000688
"275",13.028190672627
"276",12.6984020975615
"277",13.391997046438
"278",13.031296171511
"279",13.0933043488421
"280",13.8341648221648
"281",13.7794674788503
"282",13.3977693429506
"283",12.6714292677196
"284",13.7353128666571
"285",13.1036476947107
"286",14.1498910327273
"287",14.1844912690798
"288",13.9046415970424
"289",13.6270971334429
"290",12.4259858352574
"291",12.8012929444581
"292",13.8176880442013
"293",12.7184732569843
"294",13.8457180514666
"295",13.558578094659
"296",14.0315070729071
"297",14.0211176530329
"298",12.82069112433
"299",12.5819104987527
"300",12.9925113642474
"301",14.3436035719901
"302",12.7375677875003
"303",12.4846261365177
"304",12.622603281967
"305",12.6429991929391
"306",13.5967580647832
"307",13.3448198199653
"308",13.1679033642009
"309",13.6573581600063
"310",13.2073560935508
"311",13.4613308674786
"312",12.667457084196
"313",14.2251585922762
"314",12.9348224095991
"315",12.7931943321139
"316",13.6045766947738
"317",12.7231001601135
"318",12.6708605132087
"319",12.8437120238445
"320",12.7058190061121
"321",12.6345155919603
"322",13.3171190693894
"323",13.9597858862679
"324",12.6484336437548
"325",12.3805626499762
"326",13.3925720531188
"327",12.9534145713452
"328",13.3563819286444
"329",12.9342018576907
"330",12.492895465088
"331",13.9657570776398
"332",13.2422409600401
"333",13.0953878836594
"334",13.4637724622783
"335",13.5828568776478
"336",13.236197113097
"337",13.191739818814
"338",12.6139033414415
"339",12.7369771593501
"340",12.7952811615173
"341",13.4112051543099
"342",13.3853360528767
"343",12.5147080574384
"344",12.6828550825406
"345",12.7538065389938
"346",13.7998520336304
"347",13.1819693062089
"348",13.5763546383001
"349",13.3270906852103
"350",14.5575519394958
"351",13.0539990998631
"352",12.9246716842544
"353",13.8459896793364
"354",12.9359118505051
"355",12.6116883851165
"356",12.8803700085752
"357",13.2279016969482
"358",13.0247458489214
"359",13.0082209935883
"360",13.0836440340155
"361",13.6904062413005
"362",14.4391444151238
"363",13.124978558059
"364",12.9073253063762
"365",12.7422193400544
"366",13.7256612253067
"367",14.3451727799009
"368",12.8095900678656
"369",12.7993493849758
"370",12.7478898238172
"371",13.517919257473
"372",12.7242153951462
"373",12.5435812131455
"374",12.2487068086201
"375",12.809603219993
"376",13.3391933001772
"377",12.5213017690263
"378",13.6758340433082
"379",13.1480732645252
"380",14.617256603587
"381",14.4665501699678
"382",12.6974322418663
"383",12.9608250959157
"384",13.9808501165426
"385",13.3474234957195
"386",13.1642448862403
"387",13.388102501111
"388",13.8951137005369
"389",13.8861609472471
"390",12.6002913474865
"391",12.9252893080454
"392",12.4658709782913
"393",12.8521580814275
"394",13.4445806810082
"395",13.5685609994258
"396",13.3982556742414
"397",13.2410144311956
"398",13.5701615818614
"399",12.852877890182
"400",12.6910164680351
