"","x"
"129",12.0083829271321
"130",11.9448985948586
"131",10.5808853153686
"132",11.9353299039086
"133",12.1749333314556
"134",12.2815619426599
"135",11.8855226386983
"136",12.7870403885633
"137",12.1646990355646
"138",11.772150865008
"139",12.3661688949125
"140",11.9808818565569
"141",10.7488688787647
"142",11.1438330872293
"143",11.6193012292583
"144",12.0137405687744
"145",11.4979638912134
"146",12.4740923883764
"147",12.0518582227447
"148",11.6567666779956
"149",12.2815369042953
"150",12.023213706563
"151",12.1836482060567
"152",11.8736936804444
"153",11.9112869298912
"154",11.2151963424201
"155",12.1518346161291
"156",11.7991207110488
"157",10.5796505315992
"158",11.9955047197444
"159",12.2785208648986
"160",11.3914633566137
"161",11.994808603493
"162",12.2687593985601
"163",10.4596750780809
"164",10.5202329670902
"165",9.75155050023144
"166",10.8572089208788
"167",12.3387844227182
"168",10.5809932442452
"169",11.3062490371081
"170",12.679263625647
"171",12.4064661404956
"172",12.3022271713272
"173",11.7682305436037
"174",10.3069042554797
"175",10.0287976995778
"176",11.9760519747716
"177",11.6127209710516
"178",11.2897363562382
"179",11.5451586500023
"180",12.0400014643203
"181",12.0838739743955
"182",11.382106824846
"183",12.3894820743689
"184",12.5433349970841
"185",10.4157496320615
"186",11.1710436236527
"187",11.0235045501072
"188",11.2611861205562
"189",11.9068086037384
"190",12.4888571103192
"191",11.8753699615876
"192",11.6263904698941
"193",10.6002057476334
"194",12.5379363650314
"195",11.0255678038955
"196",12.3937711386204
"197",11.6902923450976
"198",12.4956442791667
"199",10.0357587943504
"200",11.6959007417068
"201",11.426538048864
"202",12.6286949994548
"203",11.2870067585194
"204",11.5735766924193
"205",11.7330675400052
"206",11.8866224406339
"207",12.3823922722862
"208",11.7941667940739
"209",11.9264737837011
"210",12.4319040644614
"211",11.548111724418
"212",12.2070727990456
"213",11.7498683527859
"214",12.4756401375336
"215",11.7830976217162
"216",11.7250336354828
"217",12.3374885563437
"218",11.1987591148884
"219",12.3292050458929
"220",11.8804942377558
"221",12.0168310839104
"222",11.17451811356
"223",11.9656261143803
"224",11.0965631059056
"225",11.4836806679136
"226",12.617220125989
"227",11.984770257011
"228",11.2170568587253
"229",12.2530575035637
"230",12.5127442634012
"231",11.2465946842052
"232",11.2533588725733
"233",12.173843177294
"234",11.8439869352631
"235",11.9632180013089
"236",12.0644191580618
"237",12.3599792013401
"238",12.0435109863245
"239",11.784723837777
"240",11.3918718124604
"241",12.0569083008768
"242",12.224468528288
"243",11.5341083804382
"244",11.65488988798
"245",11.1309549912613
"246",11.4481287527392
"247",12.4398562709775
"248",11.2726354118711
"249",11.9644160442107
"250",12.6034530992085
"251",12.2728135282657
"252",12.2258626000469
"253",12.241580733654
"254",11.8219831621319
"255",11.6988819818908
"256",10.7887859972665
"257",10.7157206861794
"258",11.2265785312226
"259",11.4069991162038
"260",12.4197226192504
"261",12.2032362569959
"262",10.4802461319528
"263",12.2003532584457
"264",10.4385620456841
"265",10.1870143910077
"266",11.4485292728737
"267",11.8904518758644
"268",11.5865753923782
"269",11.8186773005877
"270",10.7395016205064
"271",12.3651864846786
"272",12.301544745741
"273",12.0540753083918
"274",12.2370423965037
"275",12.4317933282263
"276",11.4213836547903
"277",11.651435437569
"278",10.4793923615852
"279",11.6728023951705
"280",9.70995511487841
"281",11.3540068376045
"282",12.0824778996484
"283",10.8864249645519
"284",11.7930443401286
"285",11.5328721076966
"286",11.4926336548243
"287",12.2767093219684
"288",10.8666852220447
"289",12.0259173478356
"290",12.3648441077172
"291",10.4365337014178
"292",12.2216022898847
"293",12.4212849147439
"294",11.6999520792622
"295",12.0571413611512
"296",12.1439361371081
"297",11.819140595551
"298",11.8223961842285
"299",12.2878724054395
"300",12.3682995217991
"301",10.9596063496919
"302",11.6027874393598
"303",11.5994763957793
"304",12.0466099759368
"305",11.4599267745224
"306",12.0965475232626
"307",11.7301646615351
"308",10.327653152818
"309",12.1606587935135
"310",11.8646350848576
"311",11.1089000533838
"312",12.0171350966308
"313",12.2324074144671
"314",12.3498070449796
"315",12.2550001649945
"316",11.0534290837427
"317",12.293749527966
"318",12.1597184546882
"319",12.0319694230236
"320",11.8460509499122
"321",11.7652083981576
"322",11.6006208074094
"323",10.6696248315677
"324",11.5152162133803
"325",12.4869719245091
"326",12.1005242885968
"327",11.5508191539853
"328",12.1594911362675
"329",11.440406380819
"330",12.4862678194073
"331",10.9311272704114
"332",11.8904709656255
"333",12.1722196911951
"334",11.4902184405696
"335",12.3596188361799
"336",11.9177853311216
"337",9.5053453046447
"338",11.7846104437299
"339",12.4108413037389
"340",12.0640600303263
"341",10.7407113615502
"342",11.5075417043358
"343",11.3436379213421
"344",12.1974026606391
"345",10.2517051255834
"346",11.5258713897882
"347",11.8072797105538
"348",10.6544094700805
"349",12.757581280327
"350",12.3083852308545
"351",11.9265884782195
"352",12.4969106377734
"353",12.5142184604494
"354",12.3685044328069
"355",9.3814902881033
"356",11.3124218837474
"357",12.4567334981991
"358",12.2043817633964
"359",12.2014532614676
"360",12.2042447968994
"361",10.1544347770726
"362",11.1272714166973
"363",11.6106019119258
"364",12.1604278837116
"365",12.3105408929955
"366",12.4915796801785
"367",11.5990470405795
"368",12.4014118556453
"369",11.4832104282006
"370",11.779866283109
"371",11.3898278496498
"372",11.4142519914714
"373",11.6945695366232
"374",12.1186914869613
"375",12.3872499658385
"376",11.5238454357184
"377",10.2403372028941
"378",11.7192630501701
"379",11.9370694325673
"380",9.90827400399289
"381",12.0005702787385
"382",11.9311913434173
"383",11.5592934258115
"384",12.466420469324
"385",11.8420635760778
"386",11.4575554048992
"387",11.6926495913102
"388",12.1506792555178
"389",12.3807097073879
"390",10.8124419922848
"391",12.3857277881144
"392",11.2982149565335
"393",12.4957384468511
"394",11.2594980522403
"395",12.3236001453552
"396",11.975557269069
"397",11.9759351927169
"398",11.9312478845563
"399",10.8086405532577
"400",10.6889767485282
