"","x"
"244",9.3961980772156
"245",16.271289819963
"246",10.7509983596136
"247",12.1192632467963
"248",11.0309642284065
"249",12.7720087302793
"250",14.6474372440685
"251",7.04282973207354
"252",11.3788682385127
"253",11.4658800867424
"254",12.1569541634437
"255",10.3943900237957
"256",11.2354815954251
"257",10.2304692090694
"258",12.5760765740055
"259",12.3974802224622
"260",12.3058788908178
"261",14.0250358982528
"262",14.7245414967129
"263",12.4953457191783
"264",10.4935995298767
"265",12.9625433124262
"266",13.6838559975624
"267",13.0450346578711
"268",12.8330923846533
"269",15.2906853193046
"270",13.1511955575195
"271",14.3904794260906
"272",12.2610130472814
"273",15.3433833174003
"274",14.8111119015693
"275",12.4183207349152
"276",9.90433103897356
"277",15.0418595962104
"278",10.2000232755163
"279",10.2485117234816
"280",13.7674787507589
"281",12.1395692753721
"282",16.823171876206
"283",15.3722204365743
"284",12.5334008224437
"285",11.4996154408485
"286",12.5026126557777
"287",5.93461176984664
"288",12.9947781505214
"289",8.6921868380416
"290",11.6212830450826
"291",12.253460330873
"292",13.1624277832519
"293",12.79292344098
"294",7.93973475386298
"295",10.4648005860765
"296",12.4161363458119
"297",11.3622041680656
"298",8.96858368741474
"299",11.7044040155071
"300",11.691908018476
"301",13.0304473476792
"302",17.8711159517075
"303",9.49622378158748
"304",12.9026120800951
"305",11.6394740903729
"306",12.1346889139095
"307",11.3809154411516
"308",15.8520829055002
"309",11.0578944872338
"310",9.40657608190565
"311",10.801448089118
"312",11.4989073245766
"313",10.0425119989877
"314",16.2452853218507
"315",12.8299694686356
"316",11.0368199014507
"317",12.4130020482948
"318",8.71593341348003
"319",14.7578490301069
"320",14.2309402144599
"321",14.1292920191893
"322",12.325858353048
"323",11.7604484502876
"324",15.4787964162964
"325",11.8900590765762
"326",8.27736202718864
"327",13.0422099647969
"328",13.6841198389154
"329",13.7213439510886
"330",15.5562229850864
"331",14.8412324012298
"332",16.8810512906678
"333",11.8838211155696
"334",11.7451850812278
"335",11.9743765963591
"336",12.0575142920817
"337",14.1538398256805
"338",13.0784633548593
"339",15.58657567386
"340",9.44467803820775
"341",9.60793550765181
"342",15.9926245811404
"343",14.8470194057217
"344",15.8778455966797
"345",12.8799118131912
"346",12.8526915166041
"347",13.2990787812669
"348",15.3551264066866
"349",13.3467575173147
"350",11.1064199785468
"351",12.1933425608672
"352",12.5184075553972
"353",11.8646330733952
"354",7.95659991794755
"355",11.6754580150752
"356",12.0231440575479
"357",11.4233605957214
"358",12.6524207609395
"359",14.6831886708251
"360",12.6476466800341
"361",13.150871009474
"362",11.344717801172
"363",13.3466232787679
"364",11.0246229248028
"365",12.9103332730128
"366",10.3963847589518
"367",11.8504701069339
"368",11.0437851074584
"369",12.9993689266622
"370",9.77787363134786
"371",14.2780991176289
"372",14.0221780193512
"373",9.92939299761687
"374",11.3146798411817
"375",11.1050261969033
"376",10.2898098363489
"377",12.027661498444
"378",10.842229992409
"379",10.075527182912
"380",12.6913943202834
"381",9.77222062941775
"382",10.4849942706681
"383",12.7365052996217
"384",17.4145071687964
"385",10.8713241129883
"386",12.9251094164704
"387",9.90909640496736
"388",12.5041994985216
"389",10.7894933402169
"390",18.6994655934821
"391",14.7916543737308
"392",13.5820170927567
"393",9.50675671081384
"394",12.2229464275597
"395",12.6058380958135
"396",14.2067172194133
"397",13.3522263398333
"398",16.7548829476396
"399",11.9517179579142
"400",11.3194182858043
