"","x"
"276",0.0416262147924166
"277",0.0961442850143068
"278",0.0293603651001268
"279",0.189218221128626
"280",0.0683632511375924
"281",0.0481222214735046
"282",0.0474421289292064
"283",0.1086340882945
"284",0.0856836251267335
"285",0.0264141564412769
"286",0.092317800498651
"287",0.115342169871168
"288",0.00530573597705342
"289",0.0572775413435093
"290",0.0160485487533763
"291",0.0395624512433624
"292",0.199124750017363
"293",0.0304329514664778
"294",0.0744510746402286
"295",0.0879788324229979
"296",0.0374541571902686
"297",0.0275546251469522
"298",0.0649177149662803
"299",0.221203586000357
"300",0.0681829859749351
"301",0.0893582843527334
"302",0.0870551164660786
"303",0.0768594799066902
"304",0.0268149940338705
"305",0.060274443348061
"306",0.246735171188081
"307",0.0536777895869571
"308",0.0589084983968039
"309",0.0224530863933266
"310",0.0495489501302158
"311",0.0588946220572093
"312",0.0538600478746355
"313",0.0291090713187825
"314",0.0651204418574564
"315",0.0789577999966944
"316",0.102382984362065
"317",0.0312012279223716
"318",0.0642810797654993
"319",0.201072459925977
"320",0.0467735912447437
"321",0.074439988788238
"322",0.115735481957847
"323",0.0959177968267245
"324",0.0219851681967958
"325",0.0165766710375574
"326",0.161830006082852
"327",0.025951943898844
"328",0.15849243006794
"329",0.138239677767842
"330",0.0360977701950786
"331",0.0665801216240742
"332",0.122371316425102
"333",0.175707663389258
"334",0.15219175221858
"335",0.0868220687131739
"336",0.0371154134309212
"337",0.103800534055425
"338",0.0922016190118453
"339",0.0329211798386022
"340",0.0951659812219874
"341",0.0189747784754749
"342",0.0598003128456458
"343",0.051377649306254
"344",0.0083997737121674
"345",0.0534480690233028
"346",0.0641185864149675
"347",0.0913037549451143
"348",0.0874512779628064
"349",0.083179332505203
"350",0.14093040103207
"351",0.126311173528299
"352",0.0684275757481592
"353",0.033675655752303
"354",0.0497373327355306
"355",0.0323259124274539
"356",0.0700318974187762
"357",0.089753653656372
"358",0.0460147680769382
"359",0.142459876689245
"360",0.0514053963591489
"361",0.0488431030870434
"362",0.0298439169618742
"363",0.0630884537068296
"364",0.0610329886421126
"365",0.043435950639731
"366",0.079930313150612
"367",0.0229313376630644
"368",0.0522673279200687
"369",0.0384177625187642
"370",0.0269631348822002
"371",0.0657838083358178
"372",0.0542007538933456
"373",0.0380019851558344
"374",0.0939080007688562
"375",0.088932346637962
"376",0.0282842514656695
"377",0.0579634758936995
"378",0.0891072034094832
"379",0.111781195023327
"380",0.158056149349752
"381",0.0637441297810935
"382",0.0657790817383687
"383",0.0415516713602763
"384",0.100568262031141
"385",0.0598890458097842
"386",0.0676643148392567
"387",0.0106228373529997
"388",0.0201493025763124
"389",0.046393175778617
"390",0.0606899019595469
"391",0.0461866899333856
"392",0.084493564965025
"393",0.12298972310314
"394",0.00892404675401689
"395",0.117248512772854
"396",0.056966054618667
"397",0.0366915708729947
"398",0.0354110930023831
"399",0.0233064263472654
"400",0.0798356145745841
"401",0.029517690560804
"402",0.0420762978630465
"403",0.037183996826263
"404",0.0412790634573749
"405",0.0420219539816667
"406",0.067129165560481
"407",0.100276602228212
"408",0.016629757139218
"409",0.0283263029834818
"410",0.0158441436089561
"411",0.127066720080175
"412",0.00484826888491021
"413",0.0533529013918045
"414",0.0835782563661199
"415",0.0467271272276462
"416",0.0109240220535302
"417",0.0542181587086418
"418",0.0591036873336112
"419",0.098599497720696
"420",0.0429921496859286
"421",0.0327837096810015
"422",0.0363884438554384
"423",0.0287217345365079
"424",0.0105983509524078
"425",0.0402139348085671
"426",0.0368770783368084
"427",0.115776970786618
"428",0.00993315610454749
"429",0.185070159442012
"430",0.0421698670242542
"431",0.109852574402746
"432",0.0897484698105108
"433",0.0208265314853754
"434",0.0242280906503309
"435",0.0444081463276353
"436",0.100739775475364
"437",0.0433797775010355
"438",0.0875353075486559
"439",0.0225392193284344
"440",0.101248214453762
"441",0.101967423763179
"442",0.0529058309820445
"443",0.0435871349426349
"444",0.0711060635510051
"445",0.0072702526321905
"446",0.135581391131542
"447",0.0653037593386667
"448",0.0505361275301544
"449",0.0657713289053937
"450",0.0968224197848917
"451",0.197308839675242
"452",0.0782549287467588
"453",0.0314768482111203
"454",0.0460363524282633
"455",0.0450401376754347
"456",0.089773057369409
"457",0.0336724609129529
"458",0.057292092401695
"459",0.0234785226965626
"460",0.0327619076333441
"461",0.12535437347803
"462",0.0215752973693249
"463",0.0637679183056796
"464",0.0318224914746772
"465",0.0149649255156533
"466",0.0567180615055885
"467",0.109598040991998
"468",0.106692308687051
"469",0.237349270957145
"470",0.0173268317476207
"471",0.0206835364269535
"472",0.0576337932157322
"473",0.0775211740361801
"474",0.0742762679349808
"475",0.097054129779091
"476",0.137570918814835
"477",0.0295922342721826
"478",0.00503958365970945
"479",0.0702683361736521
"480",0.0596606904310536
"481",0.0663962355908376
"482",0.107611533057735
"483",0.0286730557186236
"484",0.0956610311119237
"485",0.0889588902755673
"486",0.0950709711372332
"487",0.0339673833327786
"488",0.0778373765729529
"489",0.107671285978125
"490",0.0103210381903962
"491",0.0838634812173098
"492",0.100935025057104
"493",0.265431762555554
"494",0.0652364689640322
"495",0.0562018001701895
"496",0.041625402651936
"497",0.0204331081211159
"498",0.0630879398550452
"499",0.058255362082632
"500",0.0305603679719036
"501",0.0847881597948526
"502",0.0782225780687632
"503",0.0466280407336329
"504",0.0312730152667797
"505",0.0799215507748119
"506",0.0332672178273318
"507",0.113137847086001
"508",0.0407501421927675
"509",0.0357046132245169
"510",0.058010522343412
"511",0.0104662777756829
"512",0.0752942231335147
"513",0.0128013855688736
"514",0.0371042250537941
"515",0.139869402575844
"516",0.0156454401180605
"517",0.021387960787873
"518",0.0152691102779661
"519",0.0177450601539178
"520",0.136261179039524
"521",0.0896124319772719
"522",0.0113982477830539
"523",0.15190476086264
"524",0.0344500307981482
"525",0.0212099122410035
"526",0.0618578245429101
"527",0.042887942251257
"528",0.0796059275333041
"529",0.0393008557647184
"530",0.0650931719035221
"531",0.0433968037131325
"532",0.0424814790124917
"533",0.035234977856262
"534",0.014532839215036
"535",0.0825343076554189
"536",0.0515257321359427
"537",0.0445293618873535
"538",0.0560664010902646
"539",0.0511565120777861
"540",0.0545019482944254
"541",0.0394049511825337
"542",0.265900974877343
"543",0.051411692802814
"544",0.0656419847926435
"545",0.0126947024130743
"546",0.04968889151141
"547",0.0475968638211068
"548",0.0376193060783048
"549",0.0612478247810921
"550",0.0696403139304158
"551",0.0433896904052193
"552",0.0851450336917005
"553",0.0112621556152565
"554",0.168279075018238
"555",0.0217330980893108
"556",0.0988783847845213
"557",0.0783520178789313
"558",0.0697177561820493
"559",0.0134373319992241
"560",0.0278700920363891
"561",0.075819346485139
"562",0.0107633932737119
"563",0.0511922445917564
"564",0.0230010110719164
"565",0.0562421258218178
"566",0.124147085807284
"567",0.0395060951929243
"568",0.0156113236374943
"569",0.00496887223717152
"570",0.0212210025225717
"571",0.101772379265833
"572",0.113426980637482
"573",0.100940185927333
"574",0.0801430678779713
"575",0.0973771194058619
"576",0.0475726994374949
"577",0.0644411485529956
"578",0.111705159152697
"579",0.0165614102309464
"580",0.119293454216571
"581",0.00797745108816795
"582",0.0319258030382187
"583",0.0360351436510578
"584",0.0191980421731497
"585",0.0710020952995681
"586",0.0378054967345502
"587",0.0342290018170102
"588",0.133178159370077
"589",0.0471878385709303
"590",0.123769228816938
"591",0.0349862066006364
"592",0.102330581014091
"593",0.0214796648316217
"594",0.0586816874636786
"595",0.097308000471313
"596",0.188899389842055
"597",0.103743045751937
"598",0.049005178128671
"599",0.138898165482868
"600",0.0232180421202581
"601",0.0689984471513894
"602",0.27523929174332
"603",0.0338897151226962
"604",0.0129778907344076
"605",0.029666880325673
"606",0.0210928414816852
"607",0.0113019683197548
"608",0.0633313206434338
"609",0.0590359154129687
"610",0.0474547857384192
"611",0.0793095289056304
"612",0.0446120679936959
"613",0.0202487832523396
"614",0.0401279011460435
"615",0.0191492823118939
"616",0.0739515981043787
"617",0.0368438165586477
"618",0.060832644051947
"619",0.00976401834480723
"620",0.103448461208675
"621",0.0872584620260656
"622",0.0828473094138187
"623",0.128317984981429
"624",0.0766000913959629
"625",0.0714827797600021
"626",0.117402656342374
"627",0.105220625367538
"628",0.010175875629585
"629",0.144272379972589
"630",0.0942882454515428
"631",0.033255202999814
"632",0.0281063283963075
"633",0.0542934526703384
"634",0.0969602856190844
"635",0.058099985201034
"636",0.0733876244315101
"637",0.132095379300204
"638",0.0499946831652645
"639",0.0269468403009738
"640",0.0241570568733137
"641",0.14803260089812
"642",0.0152276401415375
"643",0.0581008922679427
"644",0.0441425075078194
"645",0.0604129022235453
"646",0.0629817539723801
"647",0.0446765547462192
"648",0.0552809313719705
"649",0.0790807544997179
"650",0.0662653782150405
"651",0.0547879657924007
"652",0.11496202258326
"653",0.0791489319015997
"654",0.0926389769564267
"655",0.0424296842458149
"656",0.0273627450426515
"657",0.0697511789289515
"658",0.12801688909588
"659",0.114905742367651
"660",0.0876591674646481
"661",0.0471403894467581
"662",0.0149823442690558
"663",0.0111467647586594
"664",0.0315458650008378
"665",0.0535139205513451
"666",0.0731247086073015
"667",0.0968651158076225
"668",0.0578911316818784
"669",0.154917936584717
"670",0.131128476845508
"671",0.0208993037920098
"672",0.0494345258647627
"673",0.0828749513039012
"674",0.0538140459743265
"675",0.0465282706450284
"676",0.00620861986680392
"677",0.017655926721049
"678",0.0702616373796531
"679",0.0328600170805373
"680",0.141565012182777
"681",0.109570303283024
"682",0.0203942428366477
"683",0.0391914437473059
"684",0.0938908634879173
"685",0.0334635554735271
"686",0.0419571751494765
"687",0.0369736898930066
"688",0.00536046399864013
"689",0.0844817405387326
"690",0.03757427411294
"691",0.0786141651217476
"692",0.0114846499495583
"693",0.0774501897429966
"694",0.0640576500085045
"695",0.060993134848621
"696",0.0751951894437933
"697",0.0294688403013402
"698",0.0578229667851458
"699",0.0083530872888827
"700",0.0852085829827711
"701",0.017697704641511
"702",0.0997950379325761
"703",0.0798264633609405
"704",0.0661991911814193
"705",0.0331625509776985
"706",0.0109298889118281
"707",0.104900568525083
"708",0.0562441268812943
"709",0.0954836470333633
"710",0.0702662530146889
"711",0.016662831109054
"712",0.120645907530029
"713",0.102469865202389
"714",0.140158748038157
"715",0.177776674493042
"716",0.0344576680501238
"717",0.0652780224397025
"718",0.0745001709096556
"719",0.00773236098710252
"720",0.0204973084121399
"721",0.142348361253387
"722",0.049206548190677
"723",0.0222402845585407
"724",0.141831439478912
"725",0.0144831439101176
"726",0.0121123293742133
"727",0.0983654734466469
"728",0.0437120761528749
"729",0.014998040473433
"730",0.0760025446703216
"731",0.0185478355342827
"732",0.0985824678960281
"733",0.043357565997813
"734",0.02096127836033
"735",0.110743000621976
"736",0.0307352956177279
"737",0.012727374554229
"738",0.0710365273351223
"739",0.0678596206966396
"740",0.0764997154969867
"741",0.0727977925485157
"742",0.0234935695776091
"743",0.155921952740822
"744",0.0563321626566718
"745",0.0647160616924805
"746",0.135991121656223
"747",0.0528150788957405
"748",0.0751821180225891
"749",0.0277542768399245
"750",0.0524641015945504
"751",0.13818253223094
"752",0.0291726851468586
"753",0.103660788996661
"754",0.128953218397214
"755",0.0416369070837397
"756",0.056741967765553
"757",0.0747623194814568
"758",0.0129472478458563
"759",0.0661076731297236
"760",0.0657702277478323
"761",0.0234037998382633
"762",0.0471306617484018
"763",0.12915521339187
"764",0.0568237023052542
"765",0.0491289202770764
"766",0.0514847893631191
"767",0.247100831424873
"768",0.0371043519457342
"769",0.0669098793498435
"770",0.00964283343514324
"771",0.031941481242344
"772",0.0911011963147657
"773",0.0614446988293162
"774",0.0445533406718015
"775",0.0420170123981632
"776",0.00814730896026141
"777",0.0411267608723506
"778",0.0521199040822551
"779",0.013525891027572
"780",0.0727152501223008
"781",0.0533602694948087
"782",0.149612663903542
"783",0.103832890979982
"784",0.063900809712076
"785",0.0357910195932079
"786",0.0210955361076173
"787",0.0311102776501966
"788",0.0547613832114253
"789",0.0321109187746837
"790",0.215305456271295
"791",0.0253863837059648
"792",0.174175292872073
"793",0.13280219032187
"794",0.00937130794754322
"795",0.0844503880548559
"796",0.0099903699125757
"797",0.0541094186121923
"798",0.087658120798394
"799",0.0555122738788089
"800",0.0655738907177804
"801",0.00888515831064431
"802",0.0345942883530419
"803",0.0184733898544773
"804",0.0382903670185786
"805",0.157310908968905
"806",0.0764138798561496
"807",0.0596850334150843
"808",0.0619231538563528
"809",0.102592044179568
"810",0.0364103964018033
"811",0.0542262672488982
"812",0.0596267232268075
"813",0.0336576284987087
"814",0.100682093220065
"815",0.0514293668770139
"816",0.158546593249251
"817",0.0958902746199214
"818",0.0289557803854225
"819",0.0928511173271338
"820",0.0679364223775735
"821",0.048031421759016
"822",0.0537421860127678
"823",0.0638877673509551
"824",0.0380065487362107
"825",0.0270589753221135
"826",0.0765386922416119
"827",0.0320090612221274
"828",0.0293824802061064
"829",0.0231809098274195
"830",0.045682658910717
"831",0.0709076512040076
"832",0.0561348620284544
"833",0.0345692702316402
"834",0.115183724615621
"835",0.0921358528544601
"836",0.01871279378827
"837",0.0627970173601299
"838",0.0947451311663755
"839",0.148759505538711
"840",0.076242608386434
"841",0.0997901262465797
"842",0.11571174545872
"843",0.0486769923285094
"844",0.0768991132275765
"845",0.151090914714656
"846",0.144472973140613
"847",0.0686359136421423
"848",0.0800200406430895
"849",0.0502830187549613
"850",0.024555574625524
"851",0.0462875307880723
"852",0.0682380232559357
"853",0.0505247781609784
"854",0.0146204933513516
"855",0.059572893807313
"856",0.0808732764224513
"857",0.0572516145859129
"858",0.127308379244207
"859",0.116552789541269
"860",0.0259557449015357
"861",0.0990438944587863
"862",0.0565821125581139
"863",0.114666390975183
"864",0.0574571560204837
"865",0.0411369482170348
"866",0.0767635473684197
"867",0.0377691124659677
"868",0.0148291846534773
"869",0.0468304249938229
"870",0.0375563990875134
"871",0.0421988379773079
"872",0.0748960852189749
"873",0.0668193469205794
"874",0.0978260732228323
"875",0.0622800528417617
"876",0.109143475391494
"877",0.034493010405704
"878",0.0767686715929261
"879",0.056874322587433
"880",0.0705135581098987
"881",0.0607434720365983
"882",0.0220965956481186
"883",0.0485386366663235
"884",0.0926335822728792
"885",0.00855794980118615
"886",0.012722793817184
"887",0.03142730147341
"888",0.0581371459248321
"889",0.0380634795469102
"890",0.0302166375696468
"891",0.0549206600713054
"892",0.0420866508274754
"893",0.0486583739726256
"894",0.0550967474448005
"895",0.0257502320739037
"896",0.0410382236216688
"897",0.101946840412948
"898",0.0762739678517033
"899",0.0939818034136447
"900",0.024523987138289
"901",0.0223556168936499
"902",0.135602687098694
"903",0.0234217258079293
"904",0.00769118775127672
"905",0.0336652275910604
"906",0.0983442771326354
"907",0.0410254694994798
"908",0.0273049127289746
"909",0.0542758389848621
"910",0.0305127587842706
"911",0.0499137374242586
"912",0.0414465895193267
"913",0.0395907154481893
"914",0.148923933260344
"915",0.0938275669170874
"916",0.0688119319043308
"917",0.00720300028520884
"918",0.0935960914296738
"919",0.0187297901104146
"920",0.0948279570699619
"921",0.0326722794430704
"922",0.0179833848043044
"923",0.0149499585391124
"924",0.0372738055329388
"925",0.0202500808121428
"926",0.0387027777643131
"927",0.0428525380572905
"928",0.0355608025104678
"929",0.0196815090202482
"930",0.0476037529693599
"931",0.186017629701476
"932",0.0251930193193594
"933",0.0673837127843645
"934",0.136268470430838
"935",0.128822000264856
"936",0.0396646205046658
"937",0.0404928899277309
"938",0.0510753389122384
"939",0.109096837736028
"940",0.0374713515992448
"941",0.00523106251593066
"942",0.0853754921592978
"943",0.0454901317503381
"944",0.10329900530923
"945",0.0241828682863671
"946",0.0907669143670272
"947",0.0295555698263519
"948",0.0220640047434798
"949",0.0251383224674909
"950",0.0518573069187617
"951",0.0309024293641222
"952",0.0969885319542632
"953",0.0259424828027188
"954",0.057934558255216
"955",0.085644502977551
"956",0.0180169513255787
"957",0.0138426164572743
"958",0.0366586557814151
"959",0.0248982289221029
"960",0.0346870946017336
"961",0.126728237454318
"962",0.103222735779415
"963",0.0925642798884147
"964",0.0284790732338979
"965",0.149198409927282
"966",0.0414674687773329
"967",0.0179213382519231
"968",0.148564974417196
"969",0.0103148527035598
"970",0.0955960543174045
"971",0.115417152839079
"972",0.0500153785831158
"973",0.0604448925042032
"974",0.0443482913705619
"975",0.0464024689466574
"976",0.0353806244957691
"977",0.0295467880031475
"978",0.0218404684090414
"979",0.0282612992817614
"980",0.0912948102384509
"981",0.181997941489137
"982",0.0958754986687455
"983",0.0109543938632157
"984",0.02149805059816
"985",0.0267082899806465
"986",0.0282724171550202
"987",0.0563783998305842
"988",0.131680363237105
"989",0.0237463289923363
"990",0.0320976158245472
"991",0.0896870619570616
"992",0.098216759320465
"993",0.0420826207898863
"994",0.0931276200261422
"995",0.0535300776777503
"996",0.0139243068421662
"997",0.0332768659459728
"998",0.160689444051467
"999",0.0275233007648679
"1000",0.0510116492329936
